Estado;CAMPAIGN;Palabra clave;Tipo de coincidencia;Estado;Puja recomendada (bajo)(EUR);Puja recomendada (mediana)(EUR);Puja recomendada (alto)(EUR);Puja por palabra clave(EUR);PI del top de búsquedas;Impresiones;Clics;Tasa de clics (CTR);Inversión(EUR);Costo por clic (CPC)(EUR);Pedidos;Ventas(EUR);ACOS;KENP leídas;Estimación de regalías de KENP(EUR)
ENABLED;Kindle;libros para niños de 10 años mas vendidos;EXACT;CAMPAIGN_PAUSED;0.24;0.31;0.62;0.08;;1448;2;0.0014;0.56;0.28;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 11 a 12 años;BROAD;CAMPAIGN_PAUSED;0.17;0.31;0.33;0.08;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 11 a 12 años;PHRASE;CAMPAIGN_PAUSED;0.20;0.26;0.37;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 11 a 12 años;EXACT;CAMPAIGN_PAUSED;0.17;0.31;0.33;0.08;;52;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 11 años;EXACT;CAMPAIGN_PAUSED;0.19;0.26;0.48;0.08;;9;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 11 años;BROAD;CAMPAIGN_PAUSED;0.19;0.27;0.40;0.08;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 11 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.29;0.58;0.08;;15;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 12 a 13 años;BROAD;CAMPAIGN_PAUSED;;;;0.08;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 12 a 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 12 a 13 años;EXACT;CAMPAIGN_PAUSED;;;;0.08;;5;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros para niños de 12 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.24;0.36;0.08;;15;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 12 años;BROAD;CAMPAIGN_PAUSED;0.19;0.26;0.39;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 12 años;EXACT;CAMPAIGN_PAUSED;0.15;0.21;0.34;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 12 años de aventuras;PHRASE;CAMPAIGN_PAUSED;0.20;0.30;0.30;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 12 años de aventuras;EXACT;CAMPAIGN_PAUSED;0.20;0.30;0.30;0.08;;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 12 años de aventuras;BROAD;CAMPAIGN_PAUSED;0.20;0.30;0.30;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros para niños de 12 años de misterio;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros para niños de 12 años de misterio;EXACT;CAMPAIGN_PAUSED;;;;0.08;;14;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros para niños de 12 años de misterio;BROAD;CAMPAIGN_PAUSED;0.21;0.26;0.34;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros para niños de 13 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.22;0.44;0.08;;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 13 años;EXACT;CAMPAIGN_PAUSED;0.18;0.22;0.44;0.08;;444;6;0.0135;1.61;0.27;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 13 años;BROAD;CAMPAIGN_PAUSED;0.19;0.23;0.40;0.08;;20;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 14 años;BROAD;CAMPAIGN_PAUSED;0.16;0.18;0.22;0.08;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 14 años;PHRASE;CAMPAIGN_PAUSED;0.16;0.22;0.25;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;libros para niños de 14 años;EXACT;CAMPAIGN_PAUSED;0.16;0.18;0.22;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;libros recomendados;PHRASE;CAMPAIGN_PAUSED;0.17;0.19;0.27;0.08;;6159;7;0.0011;1.70;0.24;0;0.00;;0;0.00
ENABLED;Kindle;libros recomendados;BROAD;CAMPAIGN_PAUSED;0.16;0.20;0.32;0.08;;1789;3;0.0017;0.34;0.11;0;0.00;;0;0.00
ENABLED;Kindle;libros recomendados;EXACT;CAMPAIGN_PAUSED;0.18;0.20;0.35;0.08;;1773;2;0.0011;1.14;0.57;0;0.00;;0;0.00
ENABLED;Kindle;los juegos del hambre libros;BROAD;CAMPAIGN_PAUSED;0.13;0.17;0.24;0.08;;565;3;0.0053;0.89;0.30;0;0.00;;0;0.00
ENABLED;Kindle;los juegos del hambre libros;EXACT;CAMPAIGN_PAUSED;0.14;0.16;0.24;0.08;;13818;7;0.0005;0.78;0.11;0;0.00;;623;2.66
ENABLED;Kindle;los juegos del hambre libros;PHRASE;CAMPAIGN_PAUSED;0.13;0.16;0.24;0.08;;429;1;0.0023;0.60;0.60;0;0.00;;0;0.00
PAUSED;Kindle;mejores libros;PHRASE;CAMPAIGN_PAUSED;0.15;0.20;0.35;0.08;;581;4;0.0069;0.55;0.14;0;0.00;;0;0.00
ENABLED;Kindle;mejores libros;BROAD;CAMPAIGN_PAUSED;0.16;0.21;0.38;0.08;;870;1;0.0011;0.06;0.06;0;0.00;;0;0.00
ENABLED;Kindle;mejores libros;EXACT;CAMPAIGN_PAUSED;0.17;0.24;0.46;0.08;;297;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;nacidos de la bruma;BROAD;CAMPAIGN_PAUSED;0.12;0.13;0.22;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;nacidos de la bruma;PHRASE;CAMPAIGN_PAUSED;0.12;0.13;0.22;0.08;;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;nacidos de la bruma;EXACT;CAMPAIGN_PAUSED;0.13;0.16;0.25;0.08;;115;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;nacidos de la bruma trilogia;BROAD;CAMPAIGN_PAUSED;0.12;0.14;0.26;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;nacidos de la bruma trilogia;PHRASE;CAMPAIGN_PAUSED;0.12;0.14;0.25;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;nacidos de la bruma trilogia;EXACT;CAMPAIGN_PAUSED;0.12;0.13;0.26;0.08;;2;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;novedades libros;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.28;0.08;;615;3;0.0049;2.51;0.84;0;0.00;;0;0.00
ENABLED;Kindle;novedades libros;BROAD;CAMPAIGN_PAUSED;0.16;0.19;0.28;0.08;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;novedades libros;EXACT;CAMPAIGN_PAUSED;0.18;0.23;0.34;0.08;;73;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;novela fantasia;EXACT;CAMPAIGN_PAUSED;0.18;0.24;0.33;0.08;;63;1;0.0159;0.44;0.44;0;0.00;;0;0.00
ENABLED;Kindle;novela fantasia;BROAD;CAMPAIGN_PAUSED;0.19;0.24;0.40;0.08;;74;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;novela fantasia;PHRASE;CAMPAIGN_PAUSED;0.14;0.17;0.34;0.08;;29;1;0.0345;0.51;0.51;0;0.00;;0;0.00
ENABLED;Kindle;novela fantasia medieval;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;novela fantasia medieval;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;novela fantasia medieval;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;novela juvenil;BROAD;CAMPAIGN_PAUSED;0.16;0.20;0.29;0.08;;1562;5;0.0032;2.78;0.56;0;0.00;;0;0.00
PAUSED;Kindle;novela juvenil;PHRASE;CAMPAIGN_PAUSED;0.14;0.20;0.30;0.08;;413;4;0.0097;1.53;0.38;0;0.00;;0;0.00
ENABLED;Kindle;novela juvenil;EXACT;CAMPAIGN_PAUSED;0.14;0.20;0.22;0.08;;2019;6;0.003;1.59;0.26;0;0.00;;0;0.00
ENABLED;Kindle;novela juvenil fantastica;BROAD;CAMPAIGN_PAUSED;;;;0.08;;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;novela juvenil fantastica;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;novela juvenil fantastica;EXACT;CAMPAIGN_PAUSED;;;;0.08;;601;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;percy jackson;BROAD;CAMPAIGN_PAUSED;0.13;0.14;0.23;0.08;;1737;6;0.0035;1.66;0.28;0;0.00;;0;0.00
PAUSED;Kindle;percy jackson;PHRASE;CAMPAIGN_PAUSED;0.13;0.14;0.22;0.08;;4139;13;0.0031;1.43;0.11;0;0.00;;121;0.52
ENABLED;Kindle;percy jackson;EXACT;CAMPAIGN_PAUSED;0.13;0.15;0.19;0.08;;3868;9;0.0023;1.18;0.13;0;0.00;;0;0.00
ENABLED;Kindle;sara j mass;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;sara j mass;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;9;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;sara j mass;EXACT;CAMPAIGN_PAUSED;;;;0.08;;9;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;the witcher libros;BROAD;CAMPAIGN_PAUSED;0.13;0.14;0.19;0.08;;126;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;the witcher libros;EXACT;CAMPAIGN_PAUSED;0.12;0.15;0.15;0.08;;635;1;0.0016;0.17;0.17;0;0.00;;0;0.00
PAUSED;Kindle;the witcher libros;PHRASE;CAMPAIGN_PAUSED;0.13;0.14;0.21;0.08;;145;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;Kindle;the witcher libros español coleccion;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;the witcher libros español coleccion;BROAD;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;the witcher libros español coleccion;EXACT;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;trono de cristal;BROAD;CAMPAIGN_PAUSED;0.13;0.14;0.20;0.08;;2110;2;0.0009;0.62;0.31;0;0.00;;10;0.04
PAUSED;Kindle;trono de cristal;PHRASE;CAMPAIGN_PAUSED;0.13;0.14;0.20;0.08;;1396;1;0.0007;0.27;0.27;0;0.00;;0;0.00
ENABLED;Kindle;trono de cristal;EXACT;CAMPAIGN_PAUSED;0.13;0.13;0.21;0.08;;7468;12;0.0016;1.85;0.15;0;0.00;;9;0.04
ENABLED;Kindle;trono de cristal saga;BROAD;CAMPAIGN_PAUSED;0.12;0.14;0.15;0.08;;1601;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;Kindle;trono de cristal saga;PHRASE;CAMPAIGN_PAUSED;0.12;0.13;0.15;0.08;;53;0;0;0.00;0.00;0;0.00;;0;0.00
