Estado;CAMPAIGN;Palabra clave;Tipo de coincidencia;Estado;Puja recomendada (bajo)(EUR);Puja recomendada (mediana)(EUR);Puja recomendada (alto)(EUR);Puja por palabra clave(EUR);PI del top de búsquedas;Impresiones;Clics;Tasa de clics (CTR);Inversión(EUR);Costo por clic (CPC)(EUR);Pedidos;Ventas(EUR);ACOS;KENP leídas;Estimación de regalías de KENP(EUR)
ENABLED;BROAD;libros aventuras;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.20;0.28;0.20;3005464480874310%;1249;4;0.0032;1.96;0.49;0;0.00;;0;0.00
PAUSED;BROAD;libros aventura historia;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros aventura historia;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros amazon reading;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros amazon reading;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;6;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros adolescentes mas vendidos 2021;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;53284671532846700%;1478;12;0.0081;7.62;0.64;1;25.99;0.2932;0;0.00
ENABLED;BROAD;libros adolescentes mas vendidos 2020;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;6666666666666660%;7;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros adolescentes mas vendidos 2020;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes mas vendidos;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.26;0.26;0.22;29703581720872700%;7341;38;0.0052;24.03;0.63;3;47.97;0.5009;0;0.00
PAUSED;BROAD;libros adolescentes mas vendidos;PHRASE;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.26;0.10;26666666666666600%;53;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros adolescentes mas vendidos;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.38;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes fantasia;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.15;0.15;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 25 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 24 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 23 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 22 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 21 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 20 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 19 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 18 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;7142857142857140%;7;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 17 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 16 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;48148148148148100%;27;1;0.037;0.10;0.10;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 15 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.15;0.19;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;4567901234567900%;57;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;42592592592592500%;37;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;6153846153846150%;9;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chico 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 25 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 24 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 23 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 22 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 21 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 20 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;<5%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 19 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 18 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 17 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 16 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 15 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.15;0.19;0.10;5294117647058820%;25;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes chica 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;50.0%;2;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros adolescentes 18;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;5555555555555550%;20;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros adolescentes 18;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;6617647058823520%;89;3;0.0337;0.65;0.22;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes 17 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;50.0%;469;14;0.0299;8.16;0.58;1;15.99;0.5103;0;0.00
ENABLED;BROAD;libros adolescentes 16 años tapa dura;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.30;6666666666666660%;4;1;0.25;0.58;0.58;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes 16 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.21;0.32;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.21;0.21;0.12;41908992999461400%;3930;80;0.0204;58.02;0.73;7;96.90;0.5988;0;0.00
PAUSED;BROAD;libros adolescentes 14 anos amor;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros adolescentes 14 anos amor;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros adolescentes 14 anos;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;104;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros adolescentes 14 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.25;0.50;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.18;0.36;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros adolescentes;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.14;0.19;0.38;0.03;2089345961546270%;9018;76;0.0084;42.74;0.56;5;79.95;0.5346;0;0.00
PAUSED;BROAD;libros adolescentes;PHRASE;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.38;0.10;51736111111111100%;940;4;0.0043;2.39;0.60;1;15.99;0.1495;0;0.00
PAUSED;BROAD;libros adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.38;0.10;;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros accion y aventura;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;50.0%;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros accion y aventura;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;12.5%;3;1;0.3333;0.62;0.62;0;0.00;;0;0.00
ENABLED;BROAD;libros accion juvenil;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;7857142857142850%;17;2;0.1176;0.95;0.48;0;0.00;;0;0.00
ENABLED;BROAD;libros accion adolescentes 18 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros accion adolescentes 17 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros accion adolescentes 16 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros accion adolescentes 15 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros accion adolescentes 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros accion adolescentes 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros accion adolescentes 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros accion adolescentes 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros accion adolescentes;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;3333333333333330%;33;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros accion adolescentes;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros accion;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.23;0.34;0.10;5909090909090900%;922;2;0.0022;0.40;0.20;0;0.00;;0;0.00
ENABLED;BROAD;libros a partir de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.16;0.16;0.10;49797570850202400%;167;5;0.0299;5.84;1.17;1;15.99;0.3652;0;0.00
PAUSED;BROAD;libros a partir de 10 años;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 9 a 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 25 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 25 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 25 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 24 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 24 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 24 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;7894736842105260%;19;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 23 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 23 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 23 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;8214285714285710%;28;1;0.0357;0.72;0.72;0;0.00;;0;0.00
ENABLED;BROAD;libros 22 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 22 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 22 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;8378378378378370%;50;3;0.06;1.17;0.39;1;25.99;0.045;0;0.00
ENABLED;BROAD;libros 21 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 21 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 21 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;8985507246376810%;88;1;0.0114;1.30;1.30;0;0.00;;0;0.00
ENABLED;BROAD;libros 20 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 20 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 20 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;6370967741935480%;308;7;0.0227;4.03;0.58;1;15.99;0.252;0;0.00
ENABLED;BROAD;libros 19 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 19 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 19 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;6441717791411040%;161;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 18 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 18 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;5882352941176470%;12;2;0.1667;0.96;0.48;1;15.99;0.06;0;0.00
ENABLED;BROAD;libros 18 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.15;0.20;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 18 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;93;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 17 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 17 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 17 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 17 anos;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;42;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 17 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;1394;1;0.0007;0.17;0.17;0;0.00;;0;0.00
ENABLED;BROAD;libros 16 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 16 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;7101449275362310%;278;12;0.0432;7.75;0.65;1;15.99;0.4847;0;0.00
ENABLED;BROAD;libros 16 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 16 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;5555555555555550%;516;13;0.0252;9.11;0.70;3;57.97;0.1572;0;0.00
PAUSED;BROAD;libros 16 anos mas vendido;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 16 anos mas vendido;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 15 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;50.0%;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 15 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 15 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.21;0.29;0.10;6428571428571420%;114;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 14 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 14 años mas vendidos niños;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 14 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;16;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 14 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.19;0.29;0.10;6891734575087310%;999;35;0.035;22.05;0.63;0;0.00;;0;0.00
PAUSED;BROAD;libros 14 anos ninas;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;68;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 14 anos ninas;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 13 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;4615384615384610%;9;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 13 años mas vendidos niños;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;4257120862201690%;737;23;0.0312;13.04;0.57;1;15.99;0.8155;0;0.00
ENABLED;BROAD;libros 13 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.20;0.31;0.10;5882352941176470%;34;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 13 a 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.20;0.27;0.27;0.10;4808184143222500%;270;6;0.0222;4.15;0.69;0;0.00;;0;0.00
ENABLED;BROAD;libros 12-14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 12 años niño;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.29;0.10;44827586206896500%;20;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 12 años niñas;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.26;0.47;0.10;<5%;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 12 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.42;0.10;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 12 años mas vendidos niños;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.21;0.29;0.53;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 12 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.20;0.27;0.46;0.39;55878084179970900%;657;8;0.0122;7.56;0.95;2;31.98;0.2364;0;0.00
ENABLED;BROAD;libros 12 años mas vendidos;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;26013325930038800%;1187;17;0.0143;17.35;1.02;0;0.00;;0;0.00
ENABLED;BROAD;libros 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.24;0.47;0.10;<5%;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 12 anos;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;510;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 12 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;>95%;8320;7;0.0008;1.17;0.17;0;0.00;;0;0.00
ENABLED;BROAD;libros 12 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.03;2857142857142850%;20;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 11-12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.26;0.33;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 11 años niño;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.23;0.27;0.34;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 11 años niñas;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.26;0.40;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 11 años niña;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 11 años más vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.23;0.27;0.34;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 11 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.23;0.27;0.34;0.10;2807017543859640%;72;3;0.0417;2.42;0.81;0;0.00;;0;0.00
ENABLED;BROAD;libros 11 años aventuras;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.23;0.38;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 10-12 años;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.24;0.32;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 10 años niño;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.20;0.20;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 10 años niña;BROAD;TARGETING_CLAUSE_PAUSED;0.22;0.28;0.37;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 10 años mas vendidos;BROAD;TARGETING_CLAUSE_PAUSED;0.21;0.26;0.42;0.10;>95%;35;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.21;0.26;0.52;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros 10 12 años;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.24;0.32;0.10;;7;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libro piedras verdes;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;36.0%;1228;1;0.0008;0.20;0.20;0;0.00;;0;0.00
ENABLED;BROAD;libro para niños 18 años;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;;;;0.20;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libro para niños 18 años;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.20;6363636363636360%;9;0;0;0.00;0.00;0;0.00;;0;0.00
