Estado;CAMPAIGN;Palabra clave;Tipo de coincidencia;Estado;Puja recomendada (bajo)(EUR);Puja recomendada (mediana)(EUR);Puja recomendada (alto)(EUR);Puja por palabra clave(EUR);PI del top de búsquedas;Impresiones;Clics;Tasa de clics (CTR);Inversión(EUR);Costo por clic (CPC)(EUR);Pedidos;Ventas(EUR);ACOS;KENP leídas;Estimación de regalías de KENP(EUR)
ENABLED;PHASE;laura gallego bestiario;PHRASE;CAMPAIGN_PAUSED;;;;0.10;>95%;20;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;laura gallego bestiario;BROAD;CAMPAIGN_PAUSED;;;;0.10;>95%;88;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;laura gallego;PHRASE;CAMPAIGN_PAUSED;0.14;0.17;0.30;0.10;6065573770491800%;31290;31;0.001;7.27;0.23;2;5.76;12.622;855;3.45
ENABLED;PHASE;laura gallego;EXACT;CAMPAIGN_PAUSED;0.14;0.18;0.22;0.04;6644736842105260%;16433;47;0.0029;20.58;0.44;1;2.88;71.458;1;0.00
ENABLED;PHASE;laura gallego;BROAD;CAMPAIGN_PAUSED;0.14;0.16;0.30;0.10;>95%;374;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;las puertas de piedra;PHRASE;CAMPAIGN_PAUSED;0.13;0.14;0.17;0.10;8584905660377350%;6105;9;0.0015;1.03;0.11;2;18.87;0.0546;0;0.00
ENABLED;PHASE;las guerras astur cantabras;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;las cronicas lunares 4;PHRASE;CAMPAIGN_PAUSED;;;;0.10;>95%;185;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;la leyenda del bosque libro;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;la caida de numenor;PHRASE;CAMPAIGN_PAUSED;0.13;0.16;0.23;0.10;>95%;71;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;kindle libros jóvenes 13 años;EXACT;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;kindle libros jóvenes 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;kindle libros jóvenes 13 años;BROAD;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;kindle libros;PHRASE;CAMPAIGN_PAUSED;0.19;0.27;0.39;0.10;79120879120879100%;1050;2;0.0019;0.96;0.48;0;0.00;;0;0.00
ENABLED;PHASE;juvenil libros;PHRASE;CAMPAIGN_PAUSED;0.15;0.18;0.18;0.10;49152542372881300%;136;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;juvenil fantasia;PHRASE;CAMPAIGN_PAUSED;0.14;0.20;0.28;0.10;6363636363636360%;25;2;0.08;0.29;0.15;0;0.00;;0;0.00
ENABLED;PHASE;juvenil;PHRASE;CAMPAIGN_PAUSED;0.17;0.22;0.35;0.15;5558633425669430%;6724;43;0.0064;31.91;0.74;3;34.86;0.9154;3;0.01
ENABLED;PHASE;juegos del hambre saga;PHRASE;CAMPAIGN_PAUSED;;;;0.10;75.0%;13;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;juegos del hambre libro;PHRASE;CAMPAIGN_PAUSED;0.13;0.16;0.24;0.10;>95%;234;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;juego de tronos libros pack español;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;juego de tronos libros español;PHRASE;CAMPAIGN_PAUSED;0.12;0.20;0.20;0.10;>95%;159;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;juego de tronos libros;PHRASE;CAMPAIGN_PAUSED;0.13;0.14;0.20;0.10;9190600522193210%;6796;4;0.0006;0.72;0.18;0;0.00;;0;0.00
ENABLED;PHASE;historias de terramar;PHRASE;CAMPAIGN_PAUSED;0.14;0.17;0.17;0.10;3636363636363630%;2641;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;harry potter libros;PHRASE;CAMPAIGN_PAUSED;0.14;0.18;0.36;0.10;<5%;7982;6;0.0008;1.41;0.24;0;0.00;;0;0.00
ENABLED;PHASE;harry potter libro;EXACT;CAMPAIGN_PAUSED;0.13;0.23;0.25;0.10;;8682;6;0.0007;1.36;0.23;1;2.88;0.4722;0;0.00
ENABLED;PHASE;harry potter libro;PHRASE;CAMPAIGN_PAUSED;0.14;0.18;0.36;0.10;68.75%;1878;1;0.0005;0.33;0.33;0;0.00;;0;0.00
ENABLED;PHASE;harry potter libro;BROAD;CAMPAIGN_PAUSED;0.14;0.21;0.42;0.10;7538461538461530%;2009;1;0.0005;0.19;0.19;0;0.00;;0;0.00
ENABLED;PHASE;fantasia y aventuras;PHRASE;CAMPAIGN_PAUSED;;;;0.10;>95%;9;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;fantasia juvenil mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.30;>95%;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;fantasia juvenil;PHRASE;CAMPAIGN_PAUSED;0.17;0.20;0.30;0.10;5181818181818180%;1034;4;0.0039;1.76;0.44;0;0.00;;0;0.00
ENABLED;PHASE;fantasia epica adultos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;>95%;17;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;fantasia epica;PHRASE;CAMPAIGN_PAUSED;0.15;0.19;0.38;0.10;5555555555555550%;88;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;english books free;PHRASE;CAMPAIGN_PAUSED;0.15;0.18;0.19;0.10;;116;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;elige tu propia aventura libros 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;el trono de cristal;PHRASE;CAMPAIGN_PAUSED;0.13;0.14;0.20;0.10;2222222222222220%;85111;83;0.001;16.04;0.19;0;0.00;;0;0.00
ENABLED;PHASE;el señor de los anillos libros;PHRASE;CAMPAIGN_PAUSED;0.12;0.14;0.22;0.10;4230769230769230%;16924;4;0.0002;0.73;0.18;0;0.00;;0;0.00
ENABLED;PHASE;el sendero del guardabosques;PHRASE;CAMPAIGN_PAUSED;0.13;0.21;0.42;0.03;8333333333333330%;2093;7;0.0033;2.67;0.38;0;0.00;;0;0.00
ENABLED;PHASE;el principe cruel;PHRASE;CAMPAIGN_PAUSED;0.12;0.13;0.20;0.10;8666666666666660%;20704;15;0.0007;1.34;0.09;0;0.00;;0;0.00
ENABLED;PHASE;el archivo de las tormentas;EXACT;CAMPAIGN_PAUSED;0.13;0.16;0.20;0.10;>95%;2745;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;el archivo de las tormentas;PHRASE;CAMPAIGN_PAUSED;0.13;0.16;0.22;0.10;;11;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;el archivo de las tormentas;BROAD;CAMPAIGN_PAUSED;0.13;0.18;0.24;0.10;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;drizzt;PHRASE;CAMPAIGN_PAUSED;0.14;0.16;0.21;0.10;>95%;1155;2;0.0017;0.57;0.29;0;0.00;;0;0.00
PAUSED;PHASE;de verdad;PHRASE;CAMPAIGN_PAUSED;0.14;0.17;0.26;0.10;10674157303370700%;17411;8;0.0005;1.98;0.25;0;0.00;;0;0.00
ENABLED;PHASE;coleccion libros harry potter español;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.38;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;coleccion libros harry potter;PHRASE;CAMPAIGN_PAUSED;0.14;0.18;0.25;0.10;;232;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;coleccion harry potter libros español;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;cazadores de sombras renacimiento;PHRASE;CAMPAIGN_PAUSED;0.12;0.17;0.17;0.10;7826086956521730%;6453;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;brandon sanderson;PHRASE;CAMPAIGN_PAUSED;0.15;0.19;0.30;0.10;9017543859649120%;9912;6;0.0006;1.76;0.29;0;0.00;;0;0.00
ENABLED;PHASE;bestsellers libros;PHRASE;CAMPAIGN_PAUSED;0.21;0.22;0.23;0.10;<5%;888;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;aventuras juveniles;PHRASE;CAMPAIGN_PAUSED;;;;0.10;75.0%;12;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;asesino de brujas;PHRASE;CAMPAIGN_PAUSED;0.13;0.15;0.22;0.10;91.0%;19504;22;0.0011;2.63;0.12;1;15.99;0.1645;0;0.00
ENABLED;PHASE;archivo de tormentas;PHRASE;CAMPAIGN_PAUSED;0.13;0.16;0.22;0.10;891891891891892%;1713;2;0.0012;0.96;0.48;0;0.00;;646;2.66
ENABLED;PHASE;amazon libros;PHRASE;CAMPAIGN_PAUSED;0.14;0.16;0.26;0.10;6153846153846150%;449;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;14 años libros;PHRASE;CAMPAIGN_PAUSED;;;;0.10;53333333333333300%;256;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;12 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.21;0.33;0.08;3514328808446450%;990;5;0.0051;3.92;0.78;0;0.00;;0;0.00
PAUSED;PHASE;10 años libros;PHRASE;CAMPAIGN_PAUSED;;;;0.10;<5%;2;0;0;0.00;0.00;0;0.00;;0;0.00
